지역,연도,배출량,면적,면적당_배출량
세종특별자치도,2016,20.49,,
세종특별자치도,2016,208.94,,
세종특별자치도,2016,61.85,,
세종특별자치도,2016,72.6,,
세종특별자치도,2016,46.45,,
세종특별자치도,2016,27.26,,
세종특별자치도,2016,0.0,,
세종특별자치도,2016,0.22,,
세종특별자치도,2016,0.02,,
세종특별자치도,2016,0.54,,
세종특별자치도,2016,0.0,,
세종특별자치도,2016,0.0,,
세종특별자치도,2016,-450.92,,
세종특별자치도,2016,-457.37,,
세종특별자치도,2016,6.37,,
세종특별자치도,2016,-4.38,,
세종특별자치도,2016,1.69,,
세종특별자치도,2016,0.0,,
세종특별자치도,2016,0.0,,
세종특별자치도,2016,2.76,,
세종특별자치도,2016,0.0,,
세종특별자치도,2016,137.73,,
세종특별자치도,2016,9.68,,
세종특별자치도,2016,3.46,,
세종특별자치도,2016,118.98,,
세종특별자치도,2016,5.6,,
세종특별자치도,2016,0.0,,
경기도,2016,78864.87,10200.0,7.73185
경기도,2016,75530.5,10200.0,7.404950980392157
경기도,2016,68762.53,10200.0,6.741424509803921
경기도,2016,68512.94,10200.0,6.716954901960785
경기도,2016,25575.04,10200.0,2.507356862745098
경기도,2016,8296.38,10200.0,0.8133705882352941
경기도,2016,23715.97,10200.0,2.325095098039216
경기도,2016,10578.68,10200.0,1.0371254901960785
경기도,2016,346.88,10200.0,0.034007843137254905
경기도,2016,249.58,10200.0,0.02446862745098039
경기도,2016,11.06,10200.0,0.001084313725490196
경기도,2016,238.52,10200.0,0.023384313725490196
경기도,2016,4492.88,10200.0,0.44047843137254905
경기도,2016,127.43,10200.0,0.012493137254901962
경기도,2016,1.56,10200.0,0.00015294117647058825
경기도,2016,53.86,10200.0,0.005280392156862745
경기도,2016,94.36,10200.0,0.009250980392156863
경기도,2016,3396.06,10200.0,0.33294705882352943
경기도,2016,0.0,10200.0,0.0
경기도,2016,819.61,10200.0,0.08035392156862745
경기도,2016,3687.97,10200.0,0.3615656862745098
경기도,2016,982.01,10200.0,0.09627549019607844
경기도,2016,1286.12,10200.0,0.12609019607843136
경기도,2016,962.58,10200.0,0.09437058823529412
경기도,2016,442.32,10200.0,0.04336470588235294
경기도,2016,0.0,10200.0,0.0
경기도,2016,3.19,10200.0,0.0003127450980392157
경기도,2016,0.34,10200.0,3.3333333333333335e-05
경기도,2016,11.41,10200.0,0.0011186274509803922
경기도,2016,0.0,10200.0,0.0
경기도,2016,0.0,10200.0,0.0
경기도,2016,-3334.37,10200.0,-0.3268990196078431
경기도,2016,-3572.8,10200.0,-0.3502745098039216
경기도,2016,357.36,10200.0,0.03503529411764706
경기도,2016,-19.18,10200.0,-0.001880392156862745
경기도,2016,31.4,10200.0,0.0030784313725490194
경기도,2016,0.0,10200.0,0.0
경기도,2016,0.0,10200.0,0.0
경기도,2016,-131.17,10200.0,-0.012859803921568626
경기도,2016,0.0,10200.0,0.0
경기도,2016,1921.5,10200.0,0.18838235294117647
경기도,2016,532.84,10200.0,0.052239215686274515
경기도,2016,42.55,10200.0,0.00417156862745098
경기도,2016,903.11,10200.0,0.08854019607843137
경기도,2016,442.99,10200.0,0.04343039215686274
경기도,2016,0.0,10200.0,0.0
강원특별자치도,2016,45078.11,16830.0,2.6784379084967322
강원특별자치도,2016,36143.08,16830.0,2.1475389185977423
강원특별자치도,2016,25352.86,16830.0,1.5064087938205586
강원특별자치도,2016,23546.66,16830.0,1.39908853238265
강원특별자치도,2016,8032.15,16830.0,0.4772519310754605
강원특별자치도,2016,9950.28,16830.0,0.591222816399287
강원특별자치도,2016,3141.99,16830.0,0.1866898395721925
강원특별자치도,2016,2131.92,16830.0,0.12667379679144386
강원특별자치도,2016,290.32,16830.0,0.01725014854426619
강원특별자치도,2016,1806.19,16830.0,0.10731966726084373
강원특별자치도,2016,1742.92,16830.0,0.10356030897207369
강원특별자치도,2016,63.27,16830.0,0.003759358288770054
강원특별자치도,2016,17633.51,16830.0,1.0477427213309565
강원특별자치도,2016,17486.79,16830.0,1.0390249554367201
강원특별자치도,2016,0.0,16830.0,0.0
강원특별자치도,2016,1.64,16830.0,9.74450386215092e-05
강원특별자치도,2016,21.9,16830.0,0.001301247771836007
강원특별자치도,2016,0.0,16830.0,0.0
강원특별자치도,2016,0.0,16830.0,0.0
강원특별자치도,2016,123.19,16830.0,0.007319667260843731
강원특별자치도,2016,1174.19,16830.0,0.06976767676767677
강원특별자치도,2016,349.78,16830.0,0.020783125371360664
강원특별자치도,2016,282.58,16830.0,0.016790255496137847
강원특별자치도,2016,377.3,16830.0,0.02241830065359477
강원특별자치도,2016,154.78,16830.0,0.009196672608437314
강원특별자치도,2016,0.0,16830.0,0.0
강원특별자치도,2016,2.23,16830.0,0.0001325014854426619
강원특별자치도,2016,0.22,16830.0,1.30718954248366e-05
강원특별자치도,2016,7.29,16830.0,0.0004331550802139037
강원특별자치도,2016,0.0,16830.0,0.0
강원특별자치도,2016,0.0,16830.0,0.0
강원특별자치도,2016,-8935.03,16830.0,-0.53089898989899
강원특별자치도,2016,-9016.84,16830.0,-0.5357599524658349
강원특별자치도,2016,115.8,16830.0,0.006880570409982175
강원특별자치도,2016,-4.79,16830.0,-0.00028461081402257876
강원특별자치도,2016,32.67,16830.0,0.0019411764705882354
강원특별자치도,2016,0.0,16830.0,0.0
강원특별자치도,2016,0.0,16830.0,0.0
강원특별자치도,2016,-61.86,16830.0,-0.0036755793226381462
강원특별자치도,2016,0.0,16830.0,0.0
강원특별자치도,2016,917.55,16830.0,0.0545187165775401
강원특별자치도,2016,806.23,16830.0,0.047904337492572786
강원특별자치도,2016,10.54,16830.0,0.0006262626262626262
강원특별자치도,2016,23.71,16830.0,0.0014087938205585265
강원특별자치도,2016,77.07,16830.0,0.004579322638146167
강원특별자치도,2016,0.0,16830.0,0.0
충청북도,2016,26015.35,7407.0,3.5122654245983527
충청북도,2016,22610.41,7407.0,3.0525732415282842
충청북도,2016,12608.28,7407.0,1.7022114216281896
충청북도,2016,12363.65,7407.0,1.6691845551505333
충청북도,2016,376.06,7407.0,0.05077089239908195
충청북도,2016,6877.42,7407.0,0.9285027676522208
충청북도,2016,3486.56,7407.0,0.47071148913190225
충청북도,2016,1604.72,7407.0,0.21664911570136358
충청북도,2016,18.88,7407.0,0.002548940191710544
충청북도,2016,244.62,7407.0,0.033025516403402184
충청북도,2016,243.0,7407.0,0.032806804374240585
충청북도,2016,1.62,7407.0,0.0002187120291616039
충청북도,2016,10867.5,7407.0,1.4671931956257593
충청북도,2016,10229.89,7407.0,1.381111111111111
충청북도,2016,0.0,7407.0,0.0
충청북도,2016,0.75,7407.0,0.0001012555690562981
충청북도,2016,19.53,7407.0,0.0026366950182260024
충청북도,2016,440.34,7407.0,0.05944916970433373
충청북도,2016,0.0,7407.0,0.0
충청북도,2016,176.99,7407.0,0.023894964223032267
충청북도,2016,1411.45,7407.0,0.1905562305926826
충청북도,2016,386.63,7407.0,0.05219792088564871
충청북도,2016,378.86,7407.0,0.051148913190225465
충청북도,2016,447.99,7407.0,0.06048197650870798
충청북도,2016,185.57,7407.0,0.025053327933036315
충청북도,2016,0.0,7407.0,0.0
충청북도,2016,5.88,7407.0,0.000793843661401377
충청북도,2016,0.19,7407.0,2.5651410827595517e-05
충청북도,2016,6.33,7407.0,0.000854597002835156
충청북도,2016,0.0,7407.0,0.0
충청북도,2016,0.0,7407.0,0.0
충청북도,2016,-3404.94,7407.0,-0.45969218307006887
충청북도,2016,-3590.08,7407.0,-0.4846874578101795
충청북도,2016,206.41,7407.0,0.027866882678547318
충청북도,2016,-9.4,7407.0,-0.0012690697988389362
충청북도,2016,34.63,7407.0,0.004675307141892805
충청북도,2016,0.0,7407.0,0.0
충청북도,2016,0.0,7407.0,0.0
충청북도,2016,-46.51,7407.0,-0.006279195355744565
충청북도,2016,0.0,7407.0,0.0
충청북도,2016,1128.13,7407.0,0.15230592682597544
충청북도,2016,363.82,7407.0,0.04911840151208317
충청북도,2016,22.98,7407.0,0.0031024706358849736
충청북도,2016,689.63,7407.0,0.09310517078439313
충청북도,2016,51.71,7407.0,0.0069812339678682325
충청북도,2016,0.0,7407.0,0.0
충청남도,2016,155313.96,8247.0,18.832782830120042
충청남도,2016,152717.99,8247.0,18.518005335273433
충청남도,2016,130709.22,8247.0,15.849305201891598
충청남도,2016,130218.11,8247.0,15.78975506244695
충청남도,2016,106527.93,8247.0,12.917173517642778
충청남도,2016,16445.03,8247.0,1.994062083181763
충청남도,2016,4610.21,8247.0,0.5590166121013702
충청남도,2016,2612.29,8247.0,0.3167563962653086
충청남도,2016,22.65,8247.0,0.002746453255729356
충청남도,2016,491.11,8247.0,0.05955013944464654
충청남도,2016,469.99,8247.0,0.05698920819692009
충청남도,2016,21.12,8247.0,0.002560931247726446
충청남도,2016,19866.39,8247.0,2.4089232448162967
충청남도,2016,1123.58,8247.0,0.1362410573541894
충청남도,2016,10563.81,8247.0,1.2809276100400144
충청남도,2016,7396.37,8247.0,0.896855826361101
충청남도,2016,51.9,8247.0,0.006293197526373227
충청남도,2016,375.43,8247.0,0.04552322056505396
충청남도,2016,0.0,8247.0,0.0
충청남도,2016,355.3,8247.0,0.04308233296956469
충청남도,2016,3985.46,8247.0,0.48326179216684856
충청남도,2016,778.28,8247.0,0.09437128652843457
충청남도,2016,1101.18,8247.0,0.1335249181520553
충청남도,2016,1630.28,8247.0,0.19768158118103552
충청남도,2016,454.65,8247.0,0.05512913786831575
충청남도,2016,0.0,8247.0,0.0
충청남도,2016,2.65,8247.0,0.0003213289681096156
충청남도,2016,0.53,8247.0,6.426579362192312e-05
충청남도,2016,17.89,8247.0,0.002169273675275858
충청남도,2016,0.0,8247.0,0.0
충청남도,2016,0.0,8247.0,0.0
충청남도,2016,-2595.97,8247.0,-0.3147774948466109
충청남도,2016,-2736.56,8247.0,-0.33182490602643383
충청남도,2016,310.24,8247.0,0.03761852794955742
충청남도,2016,-19.28,8247.0,-0.00233781981326543
충청남도,2016,49.65,8247.0,0.006020371044016005
충청남도,2016,0.0,8247.0,0.0
충청남도,2016,0.0,8247.0,0.0
충청남도,2016,-200.02,8247.0,-0.024253668000485028
충청남도,2016,0.0,8247.0,0.0
충청남도,2016,752.89,8247.0,0.09129259124530131
충청남도,2016,342.38,8247.0,0.04151570267976234
충청남도,2016,26.46,8247.0,0.0032084394325209166
충청남도,2016,304.79,8247.0,0.03695768158118104
충청남도,2016,79.25,8247.0,0.009609554989693223
충청남도,2016,0.0,8247.0,0.0
전북특별자치도,2016,21901.76,,
전북특별자치도,2016,19059.56,,
전북특별자치도,2016,16750.47,,
전북특별자치도,2016,16737.59,,
전북특별자치도,2016,8112.17,,
전북특별자치도,2016,2007.49,,
전북특별자치도,2016,4058.1,,
전북특별자치도,2016,2401.04,,
전북특별자치도,2016,158.79,,
전북특별자치도,2016,12.88,,
전북특별자치도,2016,11.06,,
전북특별자치도,2016,1.81,,
전북특별자치도,2016,322.5,,
전북특별자치도,2016,119.73,,
전북특별자치도,2016,16.84,,
전북특별자치도,2016,0.0,,
전북특별자치도,2016,16.27,,
전북특별자치도,2016,0.0,,
전북특별자치도,2016,0.0,,
전북특별자치도,2016,169.66,,
전북특별자치도,2016,3342.02,,
전북특별자치도,2016,653.61,,
전북특별자치도,2016,820.89,,
전북특별자치도,2016,1422.93,,
전북특별자치도,2016,422.49,,
전북특별자치도,2016,0.0,,
전북특별자치도,2016,3.88,,
전북특별자치도,2016,0.53,,
전북특별자치도,2016,17.7,,
전북특별자치도,2016,0.0,,
전북특별자치도,2016,0.0,,
전북특별자치도,2016,-2842.21,,
전북특별자치도,2016,-2673.16,,
전북특별자치도,2016,201.24,,
전북특별자치도,2016,-20.03,,
전북특별자치도,2016,51.93,,
전북특별자치도,2016,0.0,,
전북특별자치도,2016,0.0,,
전북특별자치도,2016,-402.18,,
전북특별자치도,2016,0.0,,
전북특별자치도,2016,1486.77,,
전북특별자치도,2016,669.56,,
전북특별자치도,2016,13.19,,
전북특별자치도,2016,730.31,,
전북특별자치도,2016,73.71,,
전북특별자치도,2016,0.0,,
전라남도,2016,96961.73,12361.0,7.844165520588949
전라남도,2016,91992.3,12361.0,7.442140603511043
전라남도,2016,69363.18,12361.0,5.611453765876546
전라남도,2016,69156.53,12361.0,5.5947358627942725
전라남도,2016,33482.82,12361.0,2.708746865140361
전라남도,2016,27744.28,12361.0,2.244501253943856
전라남도,2016,4771.17,12361.0,0.38598576166976784
전라남도,2016,3093.52,12361.0,0.2502645417037456
전라남도,2016,64.74,12361.0,0.005237440336542351
전라남도,2016,206.65,12361.0,0.016717903082274898
전라남도,2016,169.14,12361.0,0.013683358951541137
전라남도,2016,37.52,12361.0,0.003035353126769679
전라남도,2016,22681.18,12361.0,1.834898470997492
전라남도,2016,1554.23,12361.0,0.12573659089070463
전라남도,2016,9151.39,12361.0,0.7403438233152657
전라남도,2016,11708.86,12361.0,0.9472421325135507
전라남도,2016,22.15,12361.0,0.001791926219561524
전라남도,2016,0.0,12361.0,0.0
전라남도,2016,0.0,12361.0,0.0
전라남도,2016,244.57,12361.0,0.01978561605048135
전라남도,2016,3888.55,12361.0,0.3145821535474476
전라남도,2016,760.28,12361.0,0.06150635061888197
전라남도,2016,660.48,12361.0,0.05343257018040612
전라남도,2016,1927.35,12361.0,0.15592185098293018
전라남도,2016,507.17,12361.0,0.04102985195372543
전라남도,2016,0.0,12361.0,0.0
전라남도,2016,6.64,12361.0,0.0005371733678504975
전라남도,2016,0.77,12361.0,6.229269476579565e-05
전라남도,2016,25.86,12361.0,0.00209206374888763
전라남도,2016,0.0,12361.0,0.0
전라남도,2016,0.0,12361.0,0.0
전라남도,2016,-4969.43,12361.0,-0.40202491707790633
전라남도,2016,-5294.82,12361.0,-0.42834883909068844
전라남도,2016,246.34,12361.0,0.019928808348839092
전라남도,2016,-21.5,12361.0,-0.0017393414772267615
전라남도,2016,104.01,12361.0,0.00841436776959793
전라남도,2016,0.0,12361.0,0.0
전라남도,2016,0.0,12361.0,0.0
전라남도,2016,-3.46,12361.0,-0.0002799126284281207
전라남도,2016,0.0,12361.0,0.0
전라남도,2016,1028.82,12361.0,0.08323113016746217
전라남도,2016,636.46,12361.0,0.051489361702127666
전라남도,2016,12.06,12361.0,0.0009756492193188253
전라남도,2016,306.32,12361.0,0.024781166572283794
전라남도,2016,73.98,12361.0,0.005984952673731899
전라남도,2016,0.0,12361.0,0.0
경상북도,2016,54458.62,19036.0,2.860822651817609
경상북도,2016,42165.28,19036.0,2.2150283673040554
경상북도,2016,38617.79,19036.0,2.028671464593402
경상북도,2016,38266.36,19036.0,2.010210128178189
경상북도,2016,10514.97,19036.0,0.5523728724521958
경상북도,2016,17989.58,19036.0,0.9450294179449465
경상북도,2016,6013.92,19036.0,0.31592351334313934
경상북도,2016,3697.06,19036.0,0.19421412061357426
경상북도,2016,50.82,19036.0,0.0026696785038873715
경상북도,2016,351.44,19036.0,0.018461861735658752
경상북도,2016,348.49,19036.0,0.018306892204244588
경상북도,2016,2.94,19036.0,0.0001544442109686909
경상북도,2016,11282.64,19036.0,0.5927001470897247
경상북도,2016,1008.69,19036.0,0.05298854801428872
경상북도,2016,2.37,19036.0,0.00012450094557680185
경상북도,2016,8980.49,19036.0,0.4717635007354486
경상북도,2016,19.43,19036.0,0.0010206976255515865
경상북도,2016,944.74,19036.0,0.049629123765496955
경상북도,2016,0.0,19036.0,0.0
경상북도,2016,326.92,19036.0,0.017173776003362052
경상북도,2016,3213.84,19036.0,0.168829586047489
경상북도,2016,902.93,19036.0,0.04743275898297961
경상북도,2016,744.23,19036.0,0.039095923513343143
경상북도,2016,1166.74,19036.0,0.061291237654969535
경상북도,2016,380.87,19036.0,0.020007879806682078
경상북도,2016,0.0,19036.0,0.0
경상북도,2016,4.06,19036.0,0.0002132801008615255
경상북도,2016,0.43,19036.0,2.2588779155284723e-05
경상북도,2016,14.58,19036.0,0.0007659172094977936
경상북도,2016,0.0,19036.0,0.0
경상북도,2016,0.0,19036.0,0.0
경상북도,2016,-12293.34,19036.0,-0.6457942845135533
경상북도,2016,-12583.73,19036.0,-0.661049064929607
경상북도,2016,276.58,19036.0,0.014529312880857322
경상북도,2016,-20.31,19036.0,-0.0010669258247530994
경상북도,2016,62.92,19036.0,0.003305316242908174
경상북도,2016,0.0,19036.0,0.0
경상북도,2016,0.0,19036.0,0.0
경상북도,2016,-28.8,19036.0,-0.0015129228829586048
경상북도,2016,0.0,19036.0,0.0
경상북도,2016,1344.36,19036.0,0.07062197940743853
경상북도,2016,856.98,19036.0,0.04501891153603698
경상북도,2016,16.45,19036.0,0.0008641521328010086
경상북도,2016,380.27,19036.0,0.01997636057995377
경상북도,2016,90.66,19036.0,0.0047625551586467745
경상북도,2016,0.0,19036.0,0.0
경상남도,2016,71459.58,10542.0,6.778560045532157
경상남도,2016,65972.78,10542.0,6.258089546575603
경상남도,2016,67374.98,10542.0,6.39110036046291
경상남도,2016,67234.49,10542.0,6.377773667235819
경상남도,2016,53770.46,10542.0,5.100593815215329
경상남도,2016,2393.57,10542.0,0.22705084424207933
경상남도,2016,7580.73,10542.0,0.7190978941377347
경상남도,2016,3069.57,10542.0,0.2911752988047809
경상남도,2016,420.15,10542.0,0.03985486624928856
경상남도,2016,140.49,10542.0,0.013326693227091634
경상남도,2016,5.53,10542.0,0.0005245683930942895
경상남도,2016,134.96,10542.0,0.012802124833997345
경상남도,2016,511.92,10542.0,0.048560045532157085
경상남도,2016,154.32,10542.0,0.014638588503130335
경상남도,2016,0.0,10542.0,0.0
경상남도,2016,57.37,10542.0,0.00544204135837602
경상남도,2016,41.4,10542.0,0.003927148548662493
경상남도,2016,0.34,10542.0,3.2251944602542216e-05
경상남도,2016,0.0,10542.0,0.0
경상남도,2016,258.5,10542.0,0.02452096376399165
경상남도,2016,2220.3,10542.0,0.21061468412066023
경상남도,2016,514.46,10542.0,0.0488009865300702
경상남도,2016,565.91,10542.0,0.053681464617719596
경상남도,2016,853.32,10542.0,0.0809447922595333
경상남도,2016,273.4,10542.0,0.025934357806867765
경상남도,2016,0.0,10542.0,0.0
경상남도,2016,2.41,10542.0,0.00022860937203566687
경상남도,2016,0.31,10542.0,2.940618478467084e-05
경상남도,2016,10.48,10542.0,0.0009941187630430658
경상남도,2016,0.0,10542.0,0.0
경상남도,2016,0.0,10542.0,0.0
경상남도,2016,-5486.8,10542.0,-0.5204704989565547
경상남도,2016,-5809.03,10542.0,-0.5510368051603111
경상남도,2016,291.92,10542.0,0.02769114020110036
경상남도,2016,-5.81,10542.0,-0.0005511288180610889
경상남도,2016,42.66,10542.0,0.00404667046101309
경상남도,2016,0.0,10542.0,0.0
경상남도,2016,0.0,10542.0,0.0
경상남도,2016,-6.55,10542.0,-0.0006213242269019161
경상남도,2016,0.0,10542.0,0.0
경상남도,2016,1352.37,10542.0,0.12828400682982355
경상남도,2016,887.43,10542.0,0.08418042117245304
경상남도,2016,19.16,10542.0,0.0018174919370138494
경상남도,2016,340.57,10542.0,0.03230601403908177
경상남도,2016,105.21,10542.0,0.0099800796812749
경상남도,2016,0.0,10542.0,0.0
제주특별자치도,2016,4015.51,1850.0,2.170545945945946
제주특별자치도,2016,3574.49,1850.0,1.9321567567567566
제주특별자치도,2016,3529.6,1850.0,1.907891891891892
제주특별자치도,2016,3529.56,1850.0,1.9078702702702703
제주특별자치도,2016,557.09,1850.0,0.30112972972972973
제주특별자치도,2016,65.2,1850.0,0.035243243243243245
제주특별자치도,2016,2113.63,1850.0,1.1425027027027028
제주특별자치도,2016,709.19,1850.0,0.38334594594594595
제주특별자치도,2016,84.45,1850.0,0.04564864864864865
제주특별자치도,2016,0.04,1850.0,2.162162162162162e-05
제주특별자치도,2016,0.0,1850.0,0.0
제주특별자치도,2016,0.04,1850.0,2.162162162162162e-05
제주특별자치도,2016,42.95,1850.0,0.023216216216216216
제주특별자치도,2016,0.78,1850.0,0.00042162162162162164
제주특별자치도,2016,0.0,1850.0,0.0
제주특별자치도,2016,2.54,1850.0,0.0013729729729729729
제주특별자치도,2016,3.83,1850.0,0.0020702702702702705
제주특별자치도,2016,0.0,1850.0,0.0
제주특별자치도,2016,0.0,1850.0,0.0
제주특별자치도,2016,35.79,1850.0,0.019345945945945946
제주특별자치도,2016,349.69,1850.0,0.18902162162162162
제주특별자치도,2016,81.13,1850.0,0.04385405405405405
제주특별자치도,2016,201.43,1850.0,0.10888108108108109
제주특별자치도,2016,2.76,1850.0,0.0014918918918918917
제주특별자치도,2016,61.41,1850.0,0.03319459459459459
제주특별자치도,2016,0.0,1850.0,0.0
제주특별자치도,2016,1.29,1850.0,0.0006972972972972973
제주특별자치도,2016,0.05,1850.0,2.702702702702703e-05
제주특별자치도,2016,1.61,1850.0,0.0008702702702702703
제주특별자치도,2016,0.0,1850.0,0.0
제주특별자치도,2016,0.0,1850.0,0.0
제주특별자치도,2016,-441.02,1850.0,-0.23838918918918917
제주특별자치도,2016,-438.97,1850.0,-0.2372810810810811
제주특별자치도,2016,-45.46,1850.0,-0.024572972972972975
제주특별자치도,2016,48.08,1850.0,0.025989189189189188
제주특별자치도,2016,2.01,1850.0,0.0010864864864864863
제주특별자치도,2016,0.0,1850.0,0.0
제주특별자치도,2016,0.0,1850.0,0.0
제주특별자치도,2016,-6.69,1850.0,-0.0036162162162162166
제주특별자치도,2016,0.0,1850.0,0.0
제주특별자치도,2016,93.28,1850.0,0.05042162162162162
제주특별자치도,2016,59.92,1850.0,0.03238918918918919
제주특별자치도,2016,5.84,1850.0,0.003156756756756757
제주특별자치도,2016,10.94,1850.0,0.005913513513513513
제주특별자치도,2016,16.58,1850.0,0.008962162162162161
제주특별자치도,2016,0.0,1850.0,0.0
기타,2016,18725.66,,
기타,2016,17548.46,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,18725.66,,
기타,2016,0.0,,
기타,2016,92.76,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,660.26,,
기타,2016,17972.63,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,-1177.2,,
기타,2016,4.3,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,-1181.5,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
기타,2016,0.0,,
서울특별시,2017,27934.67,605.0,46.17300826446281
서울특별시,2017,27817.97,605.0,45.98011570247934
서울특별시,2017,26768.96,605.0,44.24621487603306
서울특별시,2017,26759.23,605.0,44.23013223140496
서울특별시,2017,1405.58,605.0,2.323272727272727
서울특별시,2017,686.27,605.0,1.1343305785123967
서울특별시,2017,13092.82,605.0,21.64102479338843
서울특별시,2017,10315.47,605.0,17.050363636363635
서울특별시,2017,1259.09,605.0,2.0811404958677686
서울특별시,2017,9.73,605.0,0.016082644628099173
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,9.73,605.0,0.016082644628099173
서울특별시,2017,747.32,605.0,1.2352396694214878
서울특별시,2017,210.63,605.0,0.3481487603305785
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,31.74,605.0,0.05246280991735537
서울특별시,2017,182.0,605.0,0.30082644628099175
서울특별시,2017,0.16,605.0,0.0002644628099173554
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,322.79,605.0,0.5335371900826447
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,-116.7,605.0,-0.19289256198347107
서울특별시,2017,-127.81,605.0,-0.21125619834710743
서울특별시,2017,10.58,605.0,0.017487603305785124
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.53,605.0,0.0008760330578512397
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,0.0,605.0,0.0
서울특별시,2017,418.39,605.0,0.6915537190082645
서울특별시,2017,-45.38,605.0,-0.07500826446280992
서울특별시,2017,21.97,605.0,0.03631404958677686
서울특별시,2017,103.52,605.0,0.17110743801652892
서울특별시,2017,338.28,605.0,0.5591404958677686
서울특별시,2017,0.0,605.0,0.0
부산광역시,2017,14092.76,771.0,18.278547341115434
부산광역시,2017,13896.64,771.0,18.024176394293125
부산광역시,2017,12879.1,771.0,16.704409857328145
부산광역시,2017,12876.07,771.0,16.70047989623865
부산광역시,2017,2275.4,771.0,2.9512321660181584
부산광역시,2017,1230.5,771.0,1.5959792477302206
부산광역시,2017,6124.62,771.0,7.943735408560311
부산광역시,2017,3219.24,771.0,4.175408560311284
부산광역시,2017,26.3,771.0,0.034111543450064855
부산광역시,2017,3.04,771.0,0.003942931258106355
부산광역시,2017,0.0,771.0,0.0
부산광역시,2017,3.04,771.0,0.003942931258106355
부산광역시,2017,173.75,771.0,0.22535667963683528
부산광역시,2017,1.22,771.0,0.0015823605706874189
부산광역시,2017,0.0,771.0,0.0
부산광역시,2017,25.79,771.0,0.03345006485084306
부산광역시,2017,4.86,771.0,0.006303501945525292
부산광역시,2017,0.75,771.0,0.0009727626459143969
부산광역시,2017,0.0,771.0,0.0
부산광역시,2017,141.13,771.0,0.1830479896238651
부산광역시,2017,52.3,771.0,0.06783398184176394
부산광역시,2017,3.89,771.0,0.005045395590142672
부산광역시,2017,4.33,771.0,0.0056160830090791185
부산광역시,2017,38.81,771.0,0.050337224383916995
부산광역시,2017,4.86,771.0,0.006303501945525292
부산광역시,2017,0.0,771.0,0.0
부산광역시,2017,0.01,771.0,1.2970168612191959e-05
부산광역시,2017,0.01,771.0,1.2970168612191959e-05
부산광역시,2017,0.39,771.0,0.0005058365758754864
부산광역시,2017,0.0,771.0,0.0
부산광역시,2017,0.0,771.0,0.0
부산광역시,2017,-196.12,771.0,-0.2543709468223087
부산광역시,2017,-233.71,771.0,-0.3031258106355383
부산광역시,2017,35.85,771.0,0.04649805447470817
부산광역시,2017,0.26,771.0,0.0003372243839169909
부산광역시,2017,1.58,771.0,0.0020492866407263296
부산광역시,2017,0.0,771.0,0.0
부산광역시,2017,0.0,771.0,0.0
부산광역시,2017,-0.11,771.0,-0.00014267185473411154
부산광역시,2017,0.0,771.0,0.0
부산광역시,2017,987.61,771.0,1.28094682230869
부산광역시,2017,704.78,771.0,0.9141115434500648
부산광역시,2017,3.43,771.0,0.004448767833981842
부산광역시,2017,192.73,771.0,0.2499740596627756
부산광역시,2017,86.67,771.0,0.11241245136186771
부산광역시,2017,0.0,771.0,0.0
대구광역시,2017,10215.84,885.0,11.543322033898304
대구광역시,2017,9235.46,885.0,10.43554802259887
대구광역시,2017,9717.72,885.0,10.980474576271186
대구광역시,2017,9715.62,885.0,10.978101694915255
대구광역시,2017,1867.41,885.0,2.1100677966101697
대구광역시,2017,944.38,885.0,1.06709604519774
대구광역시,2017,4844.98,885.0,5.474553672316384
대구광역시,2017,2046.18,885.0,2.3120677966101697
대구광역시,2017,12.68,885.0,0.014327683615819209
